org,repository,id,creator,updated_date,html_url,issue_url
mozilla,webmaker-core,157111591,"xmatthewx",2015-11-16T17:33:45Z,https://github.com/mozilla/webmaker-core/issues/794#issuecomment-157111591,https://api.github.com/repos/mozilla/webmaker-core/issues/794
mozilla,webmaker-core,157125964,"vazquez",2015-11-17T16:37:53Z,https://github.com/mozilla/webmaker-core/issues/794#issuecomment-157125964,https://api.github.com/repos/mozilla/webmaker-core/issues/794
mozilla,webmaker-core,157415492,"xmatthewx",2015-11-17T16:07:55Z,https://github.com/mozilla/webmaker-core/issues/794#issuecomment-157415492,https://api.github.com/repos/mozilla/webmaker-core/issues/794
mozilla,webmaker-core,159110380,"gvn",2015-11-24T00:10:32Z,https://github.com/mozilla/webmaker-core/issues/781#issuecomment-159110380,https://api.github.com/repos/mozilla/webmaker-core/issues/781
mozilla,webmaker-core,159110480,"gvn",2015-11-24T00:10:58Z,https://github.com/mozilla/webmaker-core/issues/781#issuecomment-159110480,https://api.github.com/repos/mozilla/webmaker-core/issues/781
mozilla,webmaker-core,156528813,"xmatthewx",2015-11-13T19:09:16Z,https://github.com/mozilla/webmaker-core/issues/788#issuecomment-156528813,https://api.github.com/repos/mozilla/webmaker-core/issues/788
mozilla,webmaker-core,156545170,"vazquez",2015-11-13T20:15:13Z,https://github.com/mozilla/webmaker-core/issues/788#issuecomment-156545170,https://api.github.com/repos/mozilla/webmaker-core/issues/788
mozilla,webmaker-core,156557899,"xmatthewx",2015-11-13T21:11:44Z,https://github.com/mozilla/webmaker-core/issues/788#issuecomment-156557899,https://api.github.com/repos/mozilla/webmaker-core/issues/788
mozilla,webmaker-core,156562268,"xmatthewx",2015-11-13T21:34:41Z,https://github.com/mozilla/webmaker-core/issues/788#issuecomment-156562268,https://api.github.com/repos/mozilla/webmaker-core/issues/788
mozilla,webmaker-core,157147487,"vazquez",2015-11-16T19:42:19Z,https://github.com/mozilla/webmaker-core/issues/788#issuecomment-157147487,https://api.github.com/repos/mozilla/webmaker-core/issues/788
mozilla,webmaker-core,157159714,"xmatthewx",2015-11-16T20:27:29Z,https://github.com/mozilla/webmaker-core/issues/788#issuecomment-157159714,https://api.github.com/repos/mozilla/webmaker-core/issues/788
mozilla,webmaker-core,156493872,"xmatthewx",2015-11-13T17:25:12Z,https://github.com/mozilla/webmaker-core/issues/772#issuecomment-156493872,https://api.github.com/repos/mozilla/webmaker-core/issues/772
mozilla,webmaker-core,157086116,"gvn",2015-11-16T16:20:32Z,https://github.com/mozilla/webmaker-core/issues/772#issuecomment-157086116,https://api.github.com/repos/mozilla/webmaker-core/issues/772
mozilla,webmaker-core,157087767,"xmatthewx",2015-11-16T16:26:22Z,https://github.com/mozilla/webmaker-core/issues/772#issuecomment-157087767,https://api.github.com/repos/mozilla/webmaker-core/issues/772
mozilla,webmaker-core,157088361,"gvn",2015-11-16T16:28:14Z,https://github.com/mozilla/webmaker-core/issues/772#issuecomment-157088361,https://api.github.com/repos/mozilla/webmaker-core/issues/772
mozilla,webmaker-core,152291915,"ryanw-se",2015-10-29T19:17:09Z,https://github.com/mozilla/webmaker-core/issues/750#issuecomment-152291915,https://api.github.com/repos/mozilla/webmaker-core/issues/750
mozilla,webmaker-core,153057869,"xmatthewx",2015-11-02T15:45:03Z,https://github.com/mozilla/webmaker-core/issues/750#issuecomment-153057869,https://api.github.com/repos/mozilla/webmaker-core/issues/750
mozilla,webmaker-core,153077640,"xmatthewx",2015-11-02T16:41:11Z,https://github.com/mozilla/webmaker-core/issues/750#issuecomment-153077640,https://api.github.com/repos/mozilla/webmaker-core/issues/750
mozilla,webmaker-core,153089883,"ryanw-se",2015-11-02T17:23:12Z,https://github.com/mozilla/webmaker-core/issues/750#issuecomment-153089883,https://api.github.com/repos/mozilla/webmaker-core/issues/750
mozilla,webmaker-core,153132116,"gvn",2015-11-02T19:26:45Z,https://github.com/mozilla/webmaker-core/issues/748#issuecomment-153132116,https://api.github.com/repos/mozilla/webmaker-core/issues/748
mozilla,webmaker-core,156189921,"xmatthewx",2015-11-12T18:20:21Z,https://github.com/mozilla/webmaker-core/issues/745#issuecomment-156189921,https://api.github.com/repos/mozilla/webmaker-core/issues/745
mozilla,webmaker-core,151646479,"jbuck",2015-10-27T21:16:24Z,https://github.com/mozilla/webmaker-core/issues/747#issuecomment-151646479,https://api.github.com/repos/mozilla/webmaker-core/issues/747
mozilla,webmaker-core,151658036,"gvn",2015-10-27T21:59:20Z,https://github.com/mozilla/webmaker-core/issues/747#issuecomment-151658036,https://api.github.com/repos/mozilla/webmaker-core/issues/747
mozilla,webmaker-core,159095929,"xmatthewx",2015-11-23T23:06:17Z,https://github.com/mozilla/webmaker-core/issues/740#issuecomment-159095929,https://api.github.com/repos/mozilla/webmaker-core/issues/740
mozilla,webmaker-core,159096534,"alanmoo",2015-11-23T23:08:01Z,https://github.com/mozilla/webmaker-core/issues/740#issuecomment-159096534,https://api.github.com/repos/mozilla/webmaker-core/issues/740
mozilla,webmaker-core,159117616,"xmatthewx",2015-11-24T00:58:43Z,https://github.com/mozilla/webmaker-core/issues/740#issuecomment-159117616,https://api.github.com/repos/mozilla/webmaker-core/issues/740
mozilla,webmaker-core,160771426,"alanmoo",2015-11-30T21:44:57Z,https://github.com/mozilla/webmaker-core/issues/740#issuecomment-160771426,https://api.github.com/repos/mozilla/webmaker-core/issues/740
mozilla,webmaker-core,161055516,"xmatthewx",2015-12-01T18:29:07Z,https://github.com/mozilla/webmaker-core/issues/740#issuecomment-161055516,https://api.github.com/repos/mozilla/webmaker-core/issues/740
mozilla,webmaker-core,151243299,"alanmoo",2015-10-26T18:40:38Z,https://github.com/mozilla/webmaker-core/issues/736#issuecomment-151243299,https://api.github.com/repos/mozilla/webmaker-core/issues/736
mozilla,webmaker-core,151255653,"xmatthewx",2015-10-26T19:21:35Z,https://github.com/mozilla/webmaker-core/issues/736#issuecomment-151255653,https://api.github.com/repos/mozilla/webmaker-core/issues/736
mozilla,webmaker-core,151263024,"ryanw-se",2015-10-26T19:52:32Z,https://github.com/mozilla/webmaker-core/issues/736#issuecomment-151263024,https://api.github.com/repos/mozilla/webmaker-core/issues/736
mozilla,webmaker-core,151481562,"alanmoo",2015-10-27T12:52:06Z,https://github.com/mozilla/webmaker-core/issues/736#issuecomment-151481562,https://api.github.com/repos/mozilla/webmaker-core/issues/736
mozilla,webmaker-core,153088108,"ryanw-se",2015-11-02T17:16:01Z,https://github.com/mozilla/webmaker-core/issues/736#issuecomment-153088108,https://api.github.com/repos/mozilla/webmaker-core/issues/736
mozilla,webmaker-core,153121987,"xmatthewx",2015-11-02T18:48:36Z,https://github.com/mozilla/webmaker-core/issues/736#issuecomment-153121987,https://api.github.com/repos/mozilla/webmaker-core/issues/736
mozilla,webmaker-core,153485722,"gvn",2015-11-03T20:57:24Z,https://github.com/mozilla/webmaker-core/issues/736#issuecomment-153485722,https://api.github.com/repos/mozilla/webmaker-core/issues/736
mozilla,webmaker-core,151283684,"cassiemc",2015-10-26T21:00:59Z,https://github.com/mozilla/webmaker-core/issues/726#issuecomment-151283684,https://api.github.com/repos/mozilla/webmaker-core/issues/726
mozilla,webmaker-core,151286042,"xmatthewx",2015-10-26T21:11:28Z,https://github.com/mozilla/webmaker-core/issues/726#issuecomment-151286042,https://api.github.com/repos/mozilla/webmaker-core/issues/726
mozilla,webmaker-core,151288940,"cassiemc",2015-10-26T21:24:11Z,https://github.com/mozilla/webmaker-core/issues/726#issuecomment-151288940,https://api.github.com/repos/mozilla/webmaker-core/issues/726
mozilla,webmaker-core,151290567,"xmatthewx",2015-10-26T21:31:26Z,https://github.com/mozilla/webmaker-core/issues/726#issuecomment-151290567,https://api.github.com/repos/mozilla/webmaker-core/issues/726
mozilla,webmaker-core,149922212,"xmatthewx",2015-10-21T14:53:33Z,https://github.com/mozilla/webmaker-core/issues/723#issuecomment-149922212,https://api.github.com/repos/mozilla/webmaker-core/issues/723
mozilla,webmaker-core,149687266,"xmatthewx",2015-10-20T20:10:06Z,https://github.com/mozilla/webmaker-core/issues/719#issuecomment-149687266,https://api.github.com/repos/mozilla/webmaker-core/issues/719
mozilla,webmaker-core,149689916,"vazquez",2015-10-20T20:16:08Z,https://github.com/mozilla/webmaker-core/issues/719#issuecomment-149689916,https://api.github.com/repos/mozilla/webmaker-core/issues/719
mozilla,webmaker-core,149931228,"xmatthewx",2015-10-21T15:25:38Z,https://github.com/mozilla/webmaker-core/issues/722#issuecomment-149931228,https://api.github.com/repos/mozilla/webmaker-core/issues/722
mozilla,webmaker-core,150033190,"vazquez",2015-11-17T16:58:31Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-150033190,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,150037211,"xmatthewx",2015-10-22T03:22:24Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-150037211,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,150391000,"simonwex",2015-10-22T23:59:52Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-150391000,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,152268751,"xmatthewx",2015-10-29T18:06:36Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-152268751,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,152413770,"cadecairos",2015-10-30T04:41:18Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-152413770,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,152579090,"gvn",2015-10-30T16:30:23Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-152579090,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,152580193,"xmatthewx",2015-10-30T16:35:08Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-152580193,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,152581849,"cadecairos",2015-10-30T16:42:16Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-152581849,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,153032296,"xmatthewx",2015-11-02T14:32:38Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-153032296,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,153186551,"xmatthewx",2015-11-02T23:04:47Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-153186551,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,153397139,"cadecairos",2015-11-03T15:57:16Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-153397139,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,153422699,"gvn",2015-11-03T17:17:33Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-153422699,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,153671790,"xmatthewx",2015-11-04T10:17:56Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-153671790,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,154064372,"cadecairos",2015-11-05T13:57:28Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-154064372,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,154119992,"gvn",2015-11-05T16:51:34Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-154119992,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,154238434,"xmatthewx",2015-11-06T00:01:14Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-154238434,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,157108632,"xmatthewx",2015-11-16T17:27:02Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-157108632,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,157134182,"cadecairos",2015-11-16T18:52:43Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-157134182,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,157145869,"xmatthewx",2015-11-16T19:35:50Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-157145869,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,157431217,"xmatthewx",2015-11-17T16:57:59Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-157431217,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,157432040,"xmatthewx",2015-11-17T16:59:01Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-157432040,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,157462762,"cadecairos",2015-11-17T18:33:42Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-157462762,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,157471290,"xmatthewx",2015-11-17T19:01:09Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-157471290,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,158996446,"xmatthewx",2015-11-23T17:01:56Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-158996446,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,159982560,"cadecairos",2015-11-26T19:31:27Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-159982560,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,160693531,"xmatthewx",2015-11-30T17:15:02Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-160693531,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,160697329,"cadecairos",2015-11-30T17:29:04Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-160697329,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,161061579,"xmatthewx",2015-12-01T18:54:17Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-161061579,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,161415044,"xmatthewx",2015-12-02T19:57:43Z,https://github.com/mozilla/webmaker-core/issues/727#issuecomment-161415044,https://api.github.com/repos/mozilla/webmaker-core/issues/727
mozilla,webmaker-core,149613143,"vazquez",2015-10-20T15:54:10Z,https://github.com/mozilla/webmaker-core/issues/716#issuecomment-149613143,https://api.github.com/repos/mozilla/webmaker-core/issues/716
mozilla,webmaker-core,151624494,"xmatthewx",2015-10-27T19:55:02Z,https://github.com/mozilla/webmaker-core/issues/716#issuecomment-151624494,https://api.github.com/repos/mozilla/webmaker-core/issues/716
mozilla,webmaker-core,155109238,"xmatthewx",2015-11-09T16:10:23Z,https://github.com/mozilla/webmaker-core/issues/716#issuecomment-155109238,https://api.github.com/repos/mozilla/webmaker-core/issues/716
mozilla,webmaker-core,156269602,"alanmoo",2015-11-12T23:27:01Z,https://github.com/mozilla/webmaker-core/issues/716#issuecomment-156269602,https://api.github.com/repos/mozilla/webmaker-core/issues/716
mozilla,webmaker-core,158418268,"alanmoo",2015-11-20T14:39:24Z,https://github.com/mozilla/webmaker-core/issues/716#issuecomment-158418268,https://api.github.com/repos/mozilla/webmaker-core/issues/716
mozilla,webmaker-core,158420439,"alanmoo",2015-11-20T14:46:45Z,https://github.com/mozilla/webmaker-core/issues/716#issuecomment-158420439,https://api.github.com/repos/mozilla/webmaker-core/issues/716
mozilla,webmaker-core,158450281,"xmatthewx",2015-11-20T16:26:26Z,https://github.com/mozilla/webmaker-core/issues/716#issuecomment-158450281,https://api.github.com/repos/mozilla/webmaker-core/issues/716
mozilla,webmaker-core,158450661,"alanmoo",2015-11-20T16:26:37Z,https://github.com/mozilla/webmaker-core/issues/716#issuecomment-158450661,https://api.github.com/repos/mozilla/webmaker-core/issues/716
mozilla,webmaker-core,158485454,"xmatthewx",2015-11-20T18:37:41Z,https://github.com/mozilla/webmaker-core/issues/716#issuecomment-158485454,https://api.github.com/repos/mozilla/webmaker-core/issues/716
mozilla,webmaker-core,159349527,"alanmoo",2015-11-24T17:32:08Z,https://github.com/mozilla/webmaker-core/issues/716#issuecomment-159349527,https://api.github.com/repos/mozilla/webmaker-core/issues/716
mozilla,webmaker-core,159350556,"gvn",2015-11-24T17:36:24Z,https://github.com/mozilla/webmaker-core/issues/716#issuecomment-159350556,https://api.github.com/repos/mozilla/webmaker-core/issues/716
mozilla,webmaker-core,159741952,"xmatthewx",2015-11-25T22:04:39Z,https://github.com/mozilla/webmaker-core/issues/716#issuecomment-159741952,https://api.github.com/repos/mozilla/webmaker-core/issues/716
mozilla,webmaker-core,149326534,"gvn",2015-10-19T19:48:43Z,https://github.com/mozilla/webmaker-core/issues/707#issuecomment-149326534,https://api.github.com/repos/mozilla/webmaker-core/issues/707
mozilla,webmaker-core,149345685,"xmatthewx",2015-10-19T20:59:30Z,https://github.com/mozilla/webmaker-core/issues/707#issuecomment-149345685,https://api.github.com/repos/mozilla/webmaker-core/issues/707
mozilla,webmaker-core,149352172,"gvn",2015-10-19T21:26:40Z,https://github.com/mozilla/webmaker-core/issues/707#issuecomment-149352172,https://api.github.com/repos/mozilla/webmaker-core/issues/707
mozilla,webmaker-core,144463504,"xmatthewx",2015-09-30T16:11:28Z,https://github.com/mozilla/webmaker-core/issues/685#issuecomment-144463504,https://api.github.com/repos/mozilla/webmaker-core/issues/685
mozilla,webmaker-core,144471304,"ryanw-se",2015-09-30T16:43:08Z,https://github.com/mozilla/webmaker-core/issues/685#issuecomment-144471304,https://api.github.com/repos/mozilla/webmaker-core/issues/685
mozilla,webmaker-core,149646836,"xmatthewx",2015-10-20T17:53:31Z,https://github.com/mozilla/webmaker-core/issues/685#issuecomment-149646836,https://api.github.com/repos/mozilla/webmaker-core/issues/685
mozilla,webmaker-core,144231251,"alanmoo",2015-09-30T00:57:03Z,https://github.com/mozilla/webmaker-core/issues/684#issuecomment-144231251,https://api.github.com/repos/mozilla/webmaker-core/issues/684
mozilla,webmaker-core,144235610,"gvn",2015-09-30T01:07:52Z,https://github.com/mozilla/webmaker-core/issues/684#issuecomment-144235610,https://api.github.com/repos/mozilla/webmaker-core/issues/684
mozilla,webmaker-core,153083099,"gvn",2015-11-02T17:00:20Z,https://github.com/mozilla/webmaker-core/issues/684#issuecomment-153083099,https://api.github.com/repos/mozilla/webmaker-core/issues/684
mozilla,webmaker-core,144516893,"vazquez",2015-09-30T19:38:16Z,https://github.com/mozilla/webmaker-core/issues/688#issuecomment-144516893,https://api.github.com/repos/mozilla/webmaker-core/issues/688
mozilla,webmaker-core,144520731,"xmatthewx",2015-09-30T19:52:23Z,https://github.com/mozilla/webmaker-core/issues/688#issuecomment-144520731,https://api.github.com/repos/mozilla/webmaker-core/issues/688
mozilla,webmaker-core,144538687,"HPaulJohnson",2015-09-30T20:49:34Z,https://github.com/mozilla/webmaker-core/issues/688#issuecomment-144538687,https://api.github.com/repos/mozilla/webmaker-core/issues/688
mozilla,webmaker-core,144572112,"HPaulJohnson",2015-09-30T23:20:15Z,https://github.com/mozilla/webmaker-core/issues/688#issuecomment-144572112,https://api.github.com/repos/mozilla/webmaker-core/issues/688
mozilla,webmaker-core,144865238,"xmatthewx",2015-10-01T22:21:29Z,https://github.com/mozilla/webmaker-core/issues/688#issuecomment-144865238,https://api.github.com/repos/mozilla/webmaker-core/issues/688
mozilla,webmaker-core,144869757,"benrito",2015-10-01T22:51:37Z,https://github.com/mozilla/webmaker-core/issues/688#issuecomment-144869757,https://api.github.com/repos/mozilla/webmaker-core/issues/688
mozilla,webmaker-core,145097467,"xmatthewx",2015-10-02T17:47:42Z,https://github.com/mozilla/webmaker-core/issues/688#issuecomment-145097467,https://api.github.com/repos/mozilla/webmaker-core/issues/688
mozilla,webmaker-core,143311024,"gvn",2015-09-25T18:09:17Z,https://github.com/mozilla/webmaker-core/issues/680#issuecomment-143311024,https://api.github.com/repos/mozilla/webmaker-core/issues/680
mozilla,webmaker-core,143312690,"xmatthewx",2015-09-25T18:17:19Z,https://github.com/mozilla/webmaker-core/issues/680#issuecomment-143312690,https://api.github.com/repos/mozilla/webmaker-core/issues/680
mozilla,webmaker-core,143313717,"gvn",2015-09-25T18:22:29Z,https://github.com/mozilla/webmaker-core/issues/680#issuecomment-143313717,https://api.github.com/repos/mozilla/webmaker-core/issues/680
mozilla,webmaker-core,143313967,"vazquez",2015-09-25T18:23:04Z,https://github.com/mozilla/webmaker-core/issues/680#issuecomment-143313967,https://api.github.com/repos/mozilla/webmaker-core/issues/680
mozilla,webmaker-core,143312376,"xmatthewx",2015-09-25T18:15:47Z,https://github.com/mozilla/webmaker-core/issues/679#issuecomment-143312376,https://api.github.com/repos/mozilla/webmaker-core/issues/679
mozilla,webmaker-core,141678349,"LauraReynal",2015-09-19T15:04:08Z,https://github.com/mozilla/webmaker-core/issues/671#issuecomment-141678349,https://api.github.com/repos/mozilla/webmaker-core/issues/671
mozilla,webmaker-core,142052659,"xmatthewx",2015-09-21T17:36:00Z,https://github.com/mozilla/webmaker-core/issues/671#issuecomment-142052659,https://api.github.com/repos/mozilla/webmaker-core/issues/671
mozilla,webmaker-core,144204497,"hannahkane",2015-09-29T22:02:53Z,https://github.com/mozilla/webmaker-core/issues/678#issuecomment-144204497,https://api.github.com/repos/mozilla/webmaker-core/issues/678
mozilla,webmaker-core,144218062,"chrislarry33",2015-09-29T23:16:00Z,https://github.com/mozilla/webmaker-core/issues/678#issuecomment-144218062,https://api.github.com/repos/mozilla/webmaker-core/issues/678
mozilla,webmaker-core,144218272,"chrislarry33",2015-09-29T23:17:33Z,https://github.com/mozilla/webmaker-core/issues/678#issuecomment-144218272,https://api.github.com/repos/mozilla/webmaker-core/issues/678
mozilla,webmaker-core,144822127,"ldecoursy",2015-10-01T19:21:30Z,https://github.com/mozilla/webmaker-core/issues/678#issuecomment-144822127,https://api.github.com/repos/mozilla/webmaker-core/issues/678
mozilla,webmaker-core,144860937,"chrislarry33",2015-10-01T21:55:34Z,https://github.com/mozilla/webmaker-core/issues/678#issuecomment-144860937,https://api.github.com/repos/mozilla/webmaker-core/issues/678
mozilla,webmaker-core,144862949,"xmatthewx",2015-10-08T22:14:22Z,https://github.com/mozilla/webmaker-core/issues/678#issuecomment-144862949,https://api.github.com/repos/mozilla/webmaker-core/issues/678
mozilla,webmaker-core,145174575,"hannahkane",2015-10-02T22:49:14Z,https://github.com/mozilla/webmaker-core/issues/678#issuecomment-145174575,https://api.github.com/repos/mozilla/webmaker-core/issues/678
mozilla,webmaker-core,146701531,"xmatthewx",2015-10-08T22:14:39Z,https://github.com/mozilla/webmaker-core/issues/678#issuecomment-146701531,https://api.github.com/repos/mozilla/webmaker-core/issues/678
mozilla,webmaker-core,139380696,"xmatthewx",2015-09-10T21:12:32Z,https://github.com/mozilla/webmaker-core/issues/653#issuecomment-139380696,https://api.github.com/repos/mozilla/webmaker-core/issues/653
mozilla,webmaker-core,139382061,"secretrobotron",2015-09-10T21:18:17Z,https://github.com/mozilla/webmaker-core/issues/653#issuecomment-139382061,https://api.github.com/repos/mozilla/webmaker-core/issues/653
mozilla,webmaker-core,139383650,"gvn",2015-09-10T21:24:52Z,https://github.com/mozilla/webmaker-core/issues/653#issuecomment-139383650,https://api.github.com/repos/mozilla/webmaker-core/issues/653
mozilla,webmaker-core,139398097,"secretrobotron",2015-09-10T22:17:06Z,https://github.com/mozilla/webmaker-core/issues/653#issuecomment-139398097,https://api.github.com/repos/mozilla/webmaker-core/issues/653
mozilla,webmaker-core,144094710,"xmatthewx",2015-09-29T15:29:32Z,https://github.com/mozilla/webmaker-core/issues/653#issuecomment-144094710,https://api.github.com/repos/mozilla/webmaker-core/issues/653
mozilla,webmaker-core,140481878,"xmatthewx",2015-09-15T17:55:35Z,https://github.com/mozilla/webmaker-core/issues/660#issuecomment-140481878,https://api.github.com/repos/mozilla/webmaker-core/issues/660
mozilla,webmaker-core,140485697,"vazquez",2015-09-15T18:05:59Z,https://github.com/mozilla/webmaker-core/issues/660#issuecomment-140485697,https://api.github.com/repos/mozilla/webmaker-core/issues/660
mozilla,webmaker-core,140578331,"gvn",2015-09-15T23:16:18Z,https://github.com/mozilla/webmaker-core/issues/660#issuecomment-140578331,https://api.github.com/repos/mozilla/webmaker-core/issues/660
mozilla,webmaker-core,140582361,"xmatthewx",2015-09-15T23:48:24Z,https://github.com/mozilla/webmaker-core/issues/660#issuecomment-140582361,https://api.github.com/repos/mozilla/webmaker-core/issues/660
mozilla,webmaker-core,140582698,"gvn",2015-09-15T23:50:48Z,https://github.com/mozilla/webmaker-core/issues/660#issuecomment-140582698,https://api.github.com/repos/mozilla/webmaker-core/issues/660
mozilla,webmaker-core,139224545,"vazquez",2015-09-10T12:45:10Z,https://github.com/mozilla/webmaker-core/issues/650#issuecomment-139224545,https://api.github.com/repos/mozilla/webmaker-core/issues/650
mozilla,webmaker-core,139225255,"LauraReynal",2015-09-10T12:46:40Z,https://github.com/mozilla/webmaker-core/issues/650#issuecomment-139225255,https://api.github.com/repos/mozilla/webmaker-core/issues/650
mozilla,webmaker-core,139226090,"vazquez",2015-09-10T12:48:16Z,https://github.com/mozilla/webmaker-core/issues/650#issuecomment-139226090,https://api.github.com/repos/mozilla/webmaker-core/issues/650
mozilla,webmaker-core,139368458,"xmatthewx",2015-09-10T20:20:55Z,https://github.com/mozilla/webmaker-core/issues/650#issuecomment-139368458,https://api.github.com/repos/mozilla/webmaker-core/issues/650
mozilla,webmaker-core,139384207,"gvn",2015-09-10T21:26:47Z,https://github.com/mozilla/webmaker-core/issues/650#issuecomment-139384207,https://api.github.com/repos/mozilla/webmaker-core/issues/650
mozilla,webmaker-core,140367373,"LauraReynal",2015-09-15T11:58:31Z,https://github.com/mozilla/webmaker-core/issues/650#issuecomment-140367373,https://api.github.com/repos/mozilla/webmaker-core/issues/650
mozilla,webmaker-core,157087321,"gvn",2015-11-16T16:24:50Z,https://github.com/mozilla/webmaker-core/issues/650#issuecomment-157087321,https://api.github.com/repos/mozilla/webmaker-core/issues/650
mozilla,webmaker-core,157112250,"xmatthewx",2015-11-16T17:36:32Z,https://github.com/mozilla/webmaker-core/issues/650#issuecomment-157112250,https://api.github.com/repos/mozilla/webmaker-core/issues/650
mozilla,webmaker-core,139225896,"vazquez",2015-09-10T12:47:49Z,https://github.com/mozilla/webmaker-core/issues/651#issuecomment-139225896,https://api.github.com/repos/mozilla/webmaker-core/issues/651
mozilla,webmaker-core,139297372,"xmatthewx",2015-09-10T16:13:09Z,https://github.com/mozilla/webmaker-core/issues/651#issuecomment-139297372,https://api.github.com/repos/mozilla/webmaker-core/issues/651
mozilla,webmaker-core,139369178,"xmatthewx",2015-09-10T20:24:25Z,https://github.com/mozilla/webmaker-core/issues/651#issuecomment-139369178,https://api.github.com/repos/mozilla/webmaker-core/issues/651
mozilla,webmaker-core,141503579,"vazquez",2015-09-18T16:41:01Z,https://github.com/mozilla/webmaker-core/issues/651#issuecomment-141503579,https://api.github.com/repos/mozilla/webmaker-core/issues/651
mozilla,webmaker-core,144094145,"xmatthewx",2015-09-29T15:27:27Z,https://github.com/mozilla/webmaker-core/issues/651#issuecomment-144094145,https://api.github.com/repos/mozilla/webmaker-core/issues/651
mozilla,webmaker-core,144103183,"vazquez",2015-09-29T16:00:00Z,https://github.com/mozilla/webmaker-core/issues/651#issuecomment-144103183,https://api.github.com/repos/mozilla/webmaker-core/issues/651
mozilla,webmaker-core,144133450,"vazquez",2015-09-29T17:47:18Z,https://github.com/mozilla/webmaker-core/issues/651#issuecomment-144133450,https://api.github.com/repos/mozilla/webmaker-core/issues/651
